ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-993466,2,7/9/2021 18:56,7/9/2021 20:56,38.399051,-78.90972,38.384501,-78.91674,1.075,Incident on I-81 SB near MM 243 Right shoulder closed.,,I-81 S,R,Harrisonburg,Harrisonburg,VA,22801,US,US/Eastern,KSHD,7/9/2021 18:55,87,87,42,28.66,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-480272,2,7/9/2021 19:27,7/9/2021 20:31,45.291278,-122.564154,45.271224,-122.570093,1.415,Stationary traffic on OR-213 from Henrici Rd (OR-213) to S Spangler Rd (OR-213) due to accident.,21831, S Molalla Ave,R,Oregon City,Clackamas,OR,97045-9174,US,US/Pacific,KUAO,7/9/2021 19:53,86,86,37,29.79,10,ENE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-856242,2,7/9/2021 20:04,7/9/2021 22:02,41.961303,-112.70021,41.925913,-112.63794,4.027,Incident on I-84 EB near HOUSE 7477 Drive with caution.,,I-84 E,R,Snowville,Box Elder,UT,84336,US,US/Mountain,KMLD,7/9/2021 19:51,86,86,13,25.57,10,NNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-714760,2,7/9/2021 21:03,7/10/2021 0:14,37.935065,-120.443506,37.935052,-120.443141,0.02,Accident from Margaret Dr to State Highway 108.,17195, Chicken Ranch Rd,R,Jamestown,Tuolumne,CA,95327-9753,US,US/Pacific,KO22,7/9/2021 20:55,90,90,17,27.77,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-567422,2,7/9/2021 21:41,7/10/2021 1:26,39.997218,-85.777462,39.992088,-85.830192,2.814,Incident on I-69 SB near IN-38 Road closed. Take alternate route.,,I-69 S,R,Pendleton,Madison,IN,46064,US,US/Eastern,KAID,7/9/2021 21:35,65,65,75,29.07,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-375702,2,7/9/2021 22:38,7/10/2021 0:03,43.076302,-75.311155,43.076112,-75.312453,0.067,Incident on CLINTON RD near HOUSE 10 Expect long delays.,99, Paulevan Pl,L,New Hartford,Oneida,NY,13413-1718,US,US/Eastern,KRME,7/9/2021 22:53,66,66,81,29.44,10,N,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-554855,2,00:30.0,15:16.0,37.986209,-122.066611,37.991163,-122.067507,0.346,Stationary traffic on I-680 N from Concord Ave exit [52] to exit [53] due to accident.,,I-680 N,R,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,7/10/2021 0:53,64,64,70,29.85,10,NNW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-365023,2,7/10/2021 1:08,7/10/2021 2:53,40.72914,-73.909696,40.73223,-73.919286,0.546,Incident on I-495 WB near 48TH ST Expect long delays.,,Long Island Expy W,R,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,7/10/2021 0:51,74,74,82,29.86,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-377814,2,7/10/2021 2:28,7/10/2021 4:31,40.687361,-74.273639,40.679271,-74.278359,0.611,NJ Turnpike Auth.: Crash on Garden State Parkway southbound North of Exit 138 - CR 509 (Kenilworth) 1 Right lane of 5 lanes blocked,,Garden State Pkwy S,R,Union,Union,NJ,7083,US,US/Eastern,KEWR,7/10/2021 2:51,74,74,85,29.87,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-961550,2,7/10/2021 4:09,7/10/2021 5:26,29.977666,-90.085447,29.977838,-90.0857,0.019,Incident on URSULINES AVE near N RENDON ST Drive with caution.,3201, Ursulines Ave,R,New Orleans,Orleans,LA,70119-3241,US,US/Pacific,KAUD,7/10/2021 4:31,77,77,100,30.11,7,CALM,0,0,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-476888,2,7/10/2021 6:25,7/10/2021 10:46,38.079761,-122.784565,38.073331,-122.801385,1.017,Accident from Nicasio Valley Rd (Point Reyes Petaluma Rd) to CA-1/Shoreline Hwy (Point Reyes Petaluma Rd).,829, Point Reyes Petaluma Rd,L,Petaluma,Marin,CA,94952,US,US/Pacific,KO69,7/10/2021 6:35,52,52,94,29.85,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967844,2,7/10/2021 8:05,7/11/2021 10:25,32.498142,-93.735329,32.498142,-93.7332,0.124,Incident on JORDAN near COTY ST Expect long delays.,256, Jordan St,R,Shreveport,Caddo,LA,71101-4919,US,US/Central,KDTN,7/10/2021 7:53,79,79,84,29.87,10,SSE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-360794,2,7/10/2021 9:07,7/10/2021 12:07,35.787266,-78.112074,35.775166,-78.062624,2.895,Near Sims / Mile Marker 34 Heading East. The right lane is closed near Green Pond Rd (Exit 34).,,US-264 E,R,Bailey,Nash,NC,27807,US,US/Eastern,KRWI,7/10/2021 8:53,79,79,77,29.91,10,NNE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-509068,2,7/10/2021 9:54,7/10/2021 12:08,37.97739,-122.044086,37.988417,-122.040335,0.789,Accident on Clayton Rd (CA-242) from Grant St/Solano Way (CA-242) to CA-242 N.,,CA-242 N,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,7/10/2021 9:53,75,75,51,29.86,10,WNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-322957,2,7/10/2021 10:22,7/10/2021 12:14,37.799619,-122.222292,37.808366,-122.24151,1.211,Slow traffic on I-580 W from Fruitvale Ave (I-580) to Lakeshore Ave (I-580) due to accident.,,I-580 W,R,Oakland,Alameda,CA,94602,US,US/Pacific,KOAK,7/10/2021 9:53,64,64,72,29.97,10,NW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-318559,2,7/10/2021 10:58,7/10/2021 12:41,34.517573,-81.897207,34.511033,-81.867547,1.748,Incident on I-385 near NEW HOPE CHURCH RD Drive with caution.,,I-385 S,R,Clinton,Laurens,SC,29325,US,US/Eastern,KLUX,7/10/2021 10:55,81,81,70,29.35,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-861283,2,7/10/2021 11:20,7/10/2021 13:11,38.416486,-121.39228,38.344616,-121.336365,5.816,Stationary traffic on CA-99 S from Laguna Blvd (CA-99) to Dillard Rd (CA-99) due to accident.,,CA-99 S,R,Elk Grove,Sacramento,CA,95758,US,US/Pacific,KSAC,7/10/2021 10:53,86,86,36,29.87,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-982884,2,51:24.0,11:24.0,35.273249,-80.832166,35.272979,-80.836605,0.251,Stationary traffic from exit [39] to I-85 S due to accident.,,I-85 S,R,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,7/10/2021 11:52,86,86,53,29.29,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-827602,2,7/10/2021 12:12,7/10/2021 13:24,45.119699,-93.049784,45.076191,-93.052821,3.01,Stationary traffic on I-35E S from CR-J/Exit 120 (I-35E) to MN-96/Exit 117 (I-35E) due to accident.,,I-35E S,R,Saint Paul,Ramsey,MN,55110,US,US/Central,K21D,7/10/2021 11:35,72,72,64,29.03,10,E,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-707479,2,7/10/2021 12:36,7/10/2021 14:39,33.976523,-118.225221,33.973345,-118.225241,0.22,Slow traffic from E Gage Ave (Pacific Blvd) to Cudahy St (Pacific Blvd) due to accident.,6941, Pacific Blvd,R,Huntington Park,Los Angeles,CA,90255-4719,US,US/Pacific,KCQT,7/10/2021 12:52,84,84,47,29.7,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-241811,2,03:25.0,10:15.0,39.996368,-78.239657,39.99948,-78.239968,0.216,Stationary traffic on I-70 W - US-30 W - I-70 E from exit [149] to S Breezewood Rd due to accident.,,I-70 W,R,Breezewood,Bedford,PA,15533,US,US/Eastern,KHMZ,7/10/2021 13:11,74,74,55,28.5,10,VAR,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-987435,2,7/10/2021 13:23,7/10/2021 15:00,42.47496,-83.148357,42.475789,-83.132951,0.787,Incident on I-696 EB near WOODWARD Right shoulder closed.,,I-696 E,R,Royal Oak,Oakland,MI,48067,US,US/Eastern,KVLL,7/10/2021 12:35,71,71,62,29.34,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-415959,2,7/10/2021 13:59,7/10/2021 16:45,34.1166,-118.247571,34.119415,-118.250366,0.252,Incident on N SAN FERNANDO RD near HOUSE 3353 Expect delays.,3201, N San Fernando Rd,R,Los Angeles,Los Angeles,CA,90065-1414,US,US/Pacific,KCQT,7/10/2021 13:52,83,83,44,29.71,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-953249,2,7/10/2021 14:20,7/10/2021 14:39,36.874895,-76.19759,36.855586,-76.195891,1.337,Slow traffic on I-64 E from VA-165/Military Hwy/Exit 281 (I-64) to I-264/Exit 284 (I-64) due to accident.,6234, Northampton Blvd,L,Norfolk,Norfolk,VA,23502-5510,US,US/Eastern,KORF,7/10/2021 13:59,83,83,56,30.03,10,NE,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-951241,2,7/10/2021 14:40,7/10/2021 15:43,27.389098,-82.448641,27.411929,-82.455055,1.626,Slow traffic on I-75 N from FL-780/Exit 39 (I-75) to FL-70/Exit 41 (I-75) due to accident.,,I-75 N,R,Bradenton,Manatee,FL,34201,US,US/Eastern,KSRQ,7/10/2021 14:53,80,80,76,30.06,9,NNW,7,0.14,Light Rain with Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-491984,2,7/10/2021 15:05,7/10/2021 15:38,35.575997,-121.112178,35.570612,-121.108834,0.417,Stationary traffic on CA-1 from San Simeon Creek Rd/Lone Palm Dr (CA-1) to CA-1 Bus/Windsor Blvd (CA-1) due to accident.,,Cabrillo Hwy,R,Cambria,San Luis Obispo,CA,93428,US,US/Pacific,K87Q,7/10/2021 14:56,81,81,44,29.67,10,W,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-837977,2,7/10/2021 15:32,7/10/2021 17:38,37.654445,-122.43341,37.654596,-122.43517,0.097,Slow traffic on CA-82 from 1st St to Camaritas Ave / W Orange Ave due to accident.,988, El Camino Real,R,South San Francisco,San Mateo,CA,94080-3202,US,US/Pacific,KSFO,7/10/2021 15:56,69,69,54,29.88,10,NW,25,0,Fair / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-555104,2,58:01.0,04:57.0,34.279057,-118.467066,34.279518,-118.46888,0.108,Stationary traffic from Memory Park Ave to Court of Tribes Ln due to accident.,15400, Rinaldi St,L,Mission Hills,Los Angeles,CA,91345,US,US/Pacific,KWHP,7/10/2021 15:55,86,86,35,28.86,10,CALM,0,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-679322,2,18:56.0,39:49.0,25.602899,-80.41386,25.600419,-80.413741,0.172,Stationary traffic from Coral Reef Dr/SW 152nd St (SW 137th Ave) to SW 184th St/Eureka Dr (SW 137th Ave) due to accident.,17976, SW 137th Ave,R,Miami,Miami-Dade,FL,33177,US,US/Eastern,KTMB,7/10/2021 15:53,89,89,63,30.06,10,E,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1015851,2,7/10/2021 16:44,7/10/2021 17:09,40.922937,-111.885516,40.921563,-111.885521,0.095,Stationary traffic from W 550 N to W Parrish Ln due to accident.,533, N 400 W,R,Centerville,Davis,UT,84014,US,US/Mountain,KSLC,7/10/2021 16:54,95,95,9,25.79,10,NNE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-894636,2,7/10/2021 17:08,7/10/2021 18:43,37.722397,-121.936143,37.722784,-121.936403,0.03,Incident on DAVONA DR near WICKLOW LN Drive with caution.,8757, Davona Dr,R,Dublin,Alameda,CA,94568-1129,US,US/Pacific,KLVK,7/10/2021 16:53,103,103,7,29.41,10,W,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-496636,2,7/10/2021 17:39,7/10/2021 19:54,34.278268,-118.468648,34.279518,-118.46888,0.087,Stationary traffic from Stranwood Ave to Court of Tribes Ln due to accident.,11385, Sepulveda Blvd,L,Mission Hills,Los Angeles,CA,91345-1117,US,US/Pacific,KWHP,7/10/2021 17:50,84,84,33,28.85,10,ESE,9,,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-649808,2,7/10/2021 18:12,7/10/2021 19:30,34.266089,-118.471444,34.266119,-118.475524,0.233,Incident on CA-118 WB near I-405 Right shoulder closed.,,CA-118 W,R,Mission Hills,Los Angeles,CA,91345,US,US/Pacific,KWHP,7/10/2021 17:50,84,84,33,28.85,10,ESE,9,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-923246,2,7/10/2021 18:44,7/10/2021 20:33,40.124236,-74.7001,40.138645,-74.682016,1.38,NJ Turnpike Auth.: Crash and Overturned vehicle on New Jersey Turnpike Inner Roadway northbound North of Interchange 7 - US 206 (Bordentown Twp) 1 Right lane and shoulder of 3 lanes closed,,New Jersey Tpke N,R,Bordentown,Burlington,NJ,8505,US,US/Eastern,KTTN,7/10/2021 18:53,80,80,64,29.75,10,N,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-671796,2,7/10/2021 19:27,7/10/2021 19:51,32.782089,-96.769913,32.791334,-96.743147,1.681,Stationary traffic on I-30 E - R L Thornton Fwy E - US-67 N from 2nd Ave/Exit 47 (I-30) to Winslow Ave/Exit 48 (I-30) due to accident.,,1st Ave,R,Dallas,Dallas,TX,75226,US,US/Central,KDAL,7/10/2021 19:53,90,90,50,29.39,10,SSW,16,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-283252,2,25:00.0,48:45.0,36.769908,-121.756476,36.770187,-121.756846,0.028,Accident from Speegle St to Sanchez St.,10541, Seymour St,R,Castroville,Monterey,CA,95012-2610,US,US/Pacific,KSNS,7/10/2021 20:53,60,60,78,29.82,9,NW,10,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-557188,2,7/10/2021 20:57,7/10/2021 23:00,40.242924,-79.241839,40.2417,-79.239321,0.157,Stationary traffic on US-30 E - PA-711 from Lincoln Hwy to Glessner St due to accident.,2024, Route 30 W,L,Ligonier,Westmoreland,PA,15658,US,US/Eastern,KLBE,7/10/2021 21:47,68,68,73,28.81,20,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-802260,2,7/10/2021 21:35,7/10/2021 22:57,26.360035,-81.788042,26.360573,-81.788611,0.051,Incident on OLD 41 RD near IMPERIAL HARBOR BLVD Drive with caution.,,Old 41 Rd,R,Bonita Springs,Lee,FL,34135,US,US/Eastern,KAPF,7/10/2021 21:53,78,78,93,30.11,10,NNE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
A-327716,2,7/10/2021 22:18,7/11/2021 0:58,35.50587,-93.761562,35.51356,-93.814282,3.012,Incident on I-40 WB near I-40 Expect long delays.,,I-40 W,R,Ozark,Franklin,AR,72949,US,US/Central,KFSM,7/10/2021 22:06,70,70,90,29.47,9,N,14,0,Light Rain with Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-743576,2,7/10/2021 23:10,7/10/2021 23:33,34.037188,-81.090846,34.040059,-81.094539,0.29,Stationary traffic on US-176 W from Bush River Rd (US-176) to I-20 (US-176) due to accident.,1301, Longcreek Dr,L,Columbia,Richland,SC,29210-8302,US,US/Eastern,KCAE,7/10/2021 22:56,79,79,79,29.77,10,W,6,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-518256,2,7/11/2021 0:19,7/11/2021 1:59,39.983734,-75.208141,39.990121,-75.205331,0.466,Incident on I-76 WB near MONTGOMERY DR Drive with caution.,,I-76 W,R,Philadelphia,Philadelphia,PA,19131,US,US/Eastern,KPHL,7/11/2021 0:54,75,75,84,30.04,10,SSE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-747600,2,7/11/2021 1:28,7/11/2021 3:11,34.491697,-117.727273,34.493629,-117.730593,0.231,Incident on CA-138 WB near 223RD ST Right shoulder closed.,22576, Antelope Hwy,R,Llano,Los Angeles,CA,93544,US,US/Pacific,KGXA,7/11/2021 1:58,89,89,24,26.81,10,W,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-568260,2,7/11/2021 2:31,7/11/2021 3:00,25.785345,-80.250184,25.786049,-80.258321,0.509,Stationary traffic on FL-836 W from FL-9/27th Ave (FL-836) to FL-953/42nd Ave/Le Jeune Rd (FL-836) due to accident.,,Dolphin Expy W,R,Miami,Miami-Dade,FL,33125,US,US/Eastern,KMIA,7/11/2021 2:53,76,76,91,30.08,10,NNE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-455905,2,7/11/2021 4:01,7/11/2021 5:20,30.390994,-86.523875,30.390223,-86.525904,0.132,Incident on US-98 WB near SANTA ROSA BLVD Road closed. Take alternate route.,,Miracle Strip Pkwy SE,R,Fort Walton Beach,Okaloosa,FL,32548,US,US/Central,KHRT,7/11/2021 3:56,80,80,81,30,10,SW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-443861,4,7/11/2021 5:43,7/12/2021 6:28,40.822266,-97.096191,40.822306,-97.105751,0.5,Construction on I-80 WB near NE-80H Road closed. Take alternate route.,,I-80 W,R,Seward,Seward,NE,68434,US,US/Central,KLNK,7/11/2021 5:54,64,64,87,28.75,9,N,10,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-551467,2,7/11/2021 7:16,7/11/2021 12:01,34.695355,-79.061762,34.707376,-79.067645,0.895,Incident on NC-211 NB near SHANNON RD Road closed. Take alternate route.,4435, E 4th Ave,L,Lumberton,Robeson,NC,28360,US,US/Eastern,KLBT,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1003207,2,7/11/2021 9:05,7/11/2021 10:42,40.977089,-73.752251,40.971437,-73.767065,0.866,Incident on HUTCHINSON RIVER PKWY SB near MAMARONECK RD Left lane blocked.,,Hutchinson River Pkwy S,R,Scarsdale,Westchester,NY,10583,US,US/Eastern,KHPN,7/11/2021 8:56,72,72,88,29.86,6,SSE,8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-994245,2,7/11/2021 10:15,7/11/2021 10:29,33.962706,-118.085371,33.953607,-118.089811,0.678,Slow traffic on San Gabriel River Fwy S - I-605 S from Slauson Ave (I-605) to Telegraph Rd (I-605) due to accident.,,I-605 S,R,Pico Rivera,Los Angeles,CA,90660,US,US/Pacific,KEMT,7/11/2021 9:53,76,76,64,29.78,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1035302,2,7/11/2021 11:02,7/11/2021 13:29,34.373512,-80.27658,34.392093,-80.272407,1.306,Incident on UNION SCHOOL RD near OLD CAMDEN RD Drive with caution.,3998, Old Stagecoach Rd,R,Mc Bee,Chesterfield,SC,29101,US,US/Eastern,KHVS,7/11/2021 10:55,84,84,66,29.7,10,WSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-934679,2,44:00.0,05:55.0,25.938001,-80.364636,25.915841,-80.379936,1.802,Incident on FLORIDA'S TPKE SB near EXIT 39 Right lane blocked. Expect delays.,,FL-821 S,R,Hialeah,Miami-Dade,FL,33018,US,US/Eastern,KOPF,7/11/2021 11:47,81,81,74,30.14,2,S,14,0,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-513148,2,7/11/2021 12:15,7/11/2021 15:16,44.610536,-123.061805,44.66054,-123.059697,3.457,Stationary traffic on Pacific Highway 1 N - I-5 N - OR-99E N from OR-34/Exit 228 (I-5) to Old Salem Rd/Century Dr/Exit 235 (I-5) due to accident.,,I-5 N,R,Albany,Linn,OR,97322,US,US/Pacific,KCVO,7/11/2021 11:56,77,77,43,29.83,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-880064,2,7/11/2021 12:47,7/11/2021 14:51,28.082926,-80.672602,28.078966,-80.673419,0.278,Slow traffic on US-192 W - County Hwy-509 from Rodes Pl to D Ave due to accident.,1501, S Wickham Rd,R,Melbourne,Brevard,FL,32904-3540,US,US/Eastern,KMLB,7/11/2021 12:43,84,84,72,30.13,10,SW,8,0,Thunder in the Vicinity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-352232,2,7/11/2021 13:23,7/11/2021 19:15,41.569718,-87.393805,41.568905,-87.355956,1.957,Incident on I-80 EB near CLARK RD Left lane blocked.,,Clark Rd,R,Gary,Lake,IN,46404,US,US/Central,KGYY,7/11/2021 13:45,66,66,94,29.33,3,NNE,10,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1037661,2,7/11/2021 13:56,7/11/2021 16:02,25.890378,-80.184467,25.890232,-80.187184,0.169,Slow traffic on FL-922 from NE 10th Ave (NE 125th St/North Miami Blvd/FL-922) to Griffing Blvd/NE North Miami Blvd (NE 125th St/North Miami Blvd/FL-922) due to accident.,12499, NE 7th Ave,R,Miami,Miami-Dade,FL,33161,US,US/Eastern,KOPF,7/11/2021 13:53,88,88,61,30.12,10,SE,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
